"city","Can_P","holc_grade"
"Chicago",14.6577793817362,"D"
"Chicago",14.7532761246432,"D"
"Chicago",11.7657452781525,"D"
"Chicago",11.9612257175571,"D"
"Chicago",10.4151644351987,"D"
"Chicago",8.87818750330743,"D"
"Chicago",18.8202872376168,"D"
"Chicago",16.7057089990141,"D"
"Chicago",17.9028074964309,"D"
"Chicago",14.1955742306827,"D"
"Chicago",16.4590145031853,"D"
"Chicago",12.4307660880344,"D"
"Chicago",13.98680005781,"D"
"Chicago",13.5911229012139,"D"
"Chicago",26.4181344377487,"D"
"Chicago",9.36988208728055,"D"
"Chicago",9.24446806484414,"D"
"Chicago",8.42830181943082,"D"
"Chicago",15.3137918075911,"D"
"Chicago",12.3499438956643,"D"
"Chicago",7.06589401104138,"D"
"Chicago",4.55068569258069,"D"
"Chicago",8.83031540774118,"D"
"Chicago",8.01239522479045,"D"
"Chicago",7.56268029989994,"D"
"Chicago",10.5696968337039,"D"
"Chicago",12.3462648228491,"D"
"Chicago",17.1233974808596,"D"
"Chicago",25.1405145439796,"D"
"Chicago",13.1168439558783,"D"
"Chicago",13.0266617659532,"D"
"Chicago",15.6108678296434,"D"
"Chicago",16.0192389188159,"D"
"Chicago",28.1323301757741,"D"
"Chicago",14.5081984967618,"D"
"Chicago",29.0501049272447,"D"
"Chicago",75.2289089535023,"D"
"Chicago",15.6757526981868,"D"
"Chicago",13.5170117901605,"D"
"Chicago",13.8113343788431,"D"
"Chicago",8.56353591160221,"D"
"Chicago",12.9318094259664,"D"
"Chicago",15.5434445478311,"D"
"Chicago",13.6180288439041,"D"
"Chicago",13.3478744284073,"D"
"Chicago",15.537714565223,"D"
"Chicago",20.3838509446155,"D"
"Chicago",27.2265180565505,"D"
"Chicago",18.0271917593581,"D"
"Chicago",9.38636311720351,"D"
"Chicago",14.1145502454107,"D"
"Chicago",22.1134398358493,"D"
"Chicago",15.1380607618566,"D"
"Chicago",28.3709925470247,"D"
"Chicago",16.0086427412521,"D"
"Chicago",15.6441617118571,"D"
"Chicago",18.3748473100005,"D"
"Chicago",11.5258691730328,"D"
"Chicago",12.5646983246953,"D"
"Chicago",14.2729015247186,"D"
"Chicago",21.5298142879998,"D"
"Chicago",17.1091879342715,"D"
"Chicago",19.9284079169999,"D"
"Chicago",25.8129395665595,"D"
"Chicago",19.8854845853037,"D"
"Chicago",26.6407646747436,"D"
"Chicago",21.8717393329607,"D"
"Chicago",18.5691482769485,"D"
"Chicago",26.4417083760328,"D"
"Chicago",22.0299801440709,"D"
"Chicago",25.7130682786597,"D"
"Chicago",21.9594472051942,"D"
"Chicago",35.9444324790006,"D"
"Chicago",19.5772880635871,"D"
"Chicago",15.1590379634811,"D"
"Chicago",22.5778667430941,"D"
"Chicago",24.1387855892163,"D"
"Chicago",23.7701504966986,"D"
"Cleveland",45.7278396321997,"A"
"Cleveland",44.1599995488267,"A"
"Cleveland",41.0861665880649,"A"
"Cleveland",37.8867634282864,"A"
"Cleveland",38.1416681151135,"A"
"Cleveland",23.8373274311037,"A"
"Cleveland",31.5567810578477,"A"
"Cleveland",51.733286838916,"A"
"Cleveland",50.4764790478133,"A"
"Cleveland",17.7245394640749,"A"
"Cleveland",26.1883305552051,"A"
"Cleveland",36.5563297781941,"A"
"Cleveland",31.0149062438334,"A"
"Cleveland",38.801581717963,"A"
"Cleveland",41.3571452528919,"A"
"Cleveland",47.5142800181271,"A"
"Cleveland",37.273841614381,"A"
"Cleveland",30.6349367866525,"A"
"Cleveland",47.9029758547309,"A"
"Cleveland",30.9732328335502,"A"
"Cleveland",42.5729189098046,"A"
"Cleveland",50.3808350022759,"A"
"Cleveland",47.3980999331966,"A"
"Cleveland",32.2518856181474,"A"
"Cleveland",28.5979016379007,"A"
"Cleveland",32.2270329373674,"A"
"Cleveland",38.2396727842092,"A"
"Cleveland",34.1069146871432,"A"
"Cleveland",35.4804970753948,"A"
"Cleveland",29.6522192710978,"A"
"Cleveland",27.6020434313121,"A"
"Cleveland",49.4074673952008,"B"
"Cleveland",24.8376911720886,"B"
"Cleveland",22.3534895262679,"B"
"Cleveland",31.6302545504104,"B"
"Cleveland",26.2220110338489,"B"
"Cleveland",32.2466765747056,"B"
"Cleveland",15.2874018805722,"B"
"Cleveland",40.6756782313724,"B"
"Cleveland",21.8086000967751,"B"
"Cleveland",18.8675304532021,"B"
"Cleveland",20.8403624542342,"B"
"Cleveland",31.3401308765281,"B"
"Cleveland",17.2444343423149,"B"
"Cleveland",22.8005961672618,"B"
"Cleveland",17.1349629187115,"B"
"Cleveland",10.7389004618561,"B"
"Cleveland",15.8187687844333,"B"
"Cleveland",35.9025169063567,"B"
"Cleveland",27.9010027451937,"B"
"Cleveland",42.2192175899075,"B"
"Cleveland",34.3574238065047,"B"
"Cleveland",29.3833775055187,"B"
"Cleveland",28.5730399818687,"B"
"Cleveland",29.4298546170079,"B"
"Cleveland",13.4986923802186,"B"
"Cleveland",30.2206594870014,"B"
"Cleveland",21.3265419219809,"B"
"Cleveland",21.8137738683542,"B"
"Cleveland",26.3086135134727,"B"
"Cleveland",56.0453844345631,"B"
"Cleveland",48.9132042841387,"B"
"Cleveland",40.4477840851057,"B"
"Cleveland",42.950279569137,"B"
"Cleveland",23.9422270783275,"B"
"Cleveland",34.2732931984228,"B"
"Cleveland",37.7041407904386,"B"
"Cleveland",36.7416815999171,"B"
"Cleveland",56.7285174108513,"B"
"Cleveland",49.4637391150252,"B"
"Cleveland",39.9090010740114,"B"
"Cleveland",18.6710683760776,"B"
"Cleveland",16.8956206961634,"B"
"Cleveland",60.1418753782456,"B"
"Cleveland",64.7079524860421,"B"
"Cleveland",31.2303114469436,"B"
"Cleveland",41.7668409818115,"B"
"Cleveland",48.7285232596435,"B"
"Cleveland",25.0537806519127,"B"
"Cleveland",31.114737149664,"B"
"Cleveland",28.7762181514591,"B"
"Cleveland",27.4571334627468,"B"
"Cleveland",29.5616375944525,"B"
"Cleveland",24.1302524816364,"B"
"Cleveland",23.9214211199964,"B"
"Cleveland",26.4736108105702,"B"
"Cleveland",46.4860812187456,"C"
"Cleveland",14.2804661895162,"C"
"Cleveland",19.7178551088704,"C"
"Cleveland",16.9388551306714,"C"
"Cleveland",1.24451660277317,"C"
"Cleveland",34.7507430431326,"C"
"Cleveland",17.1255462684034,"C"
"Cleveland",20.023941289927,"C"
"Cleveland",22.3177947139774,"C"
"Cleveland",17.6793148412253,"C"
"Cleveland",24.144763026102,"C"
"Cleveland",35.548949767817,"C"
"Cleveland",20.7400457875665,"C"
"Cleveland",24.8949124841848,"C"
"Cleveland",21.0316753676644,"C"
"Cleveland",18.9216060806051,"C"
"Cleveland",23.6768153109278,"C"
"Cleveland",25.6044751164331,"C"
"Cleveland",24.9513018362812,"C"
"Cleveland",17.652915796605,"C"
"Cleveland",16.5032774390939,"C"
"Cleveland",25.8274848685878,"C"
"Cleveland",44.7976779514998,"C"
"Cleveland",27.8089607903416,"C"
"Cleveland",28.3622716534381,"C"
"Cleveland",29.8385404694683,"C"
"Cleveland",18.4041682688377,"C"
"Cleveland",31.9752513411366,"C"
"Cleveland",33.8925240525131,"C"
"Cleveland",45.1538350916204,"C"
"Cleveland",18.9178089384698,"C"
"Cleveland",28.613403643291,"C"
"Cleveland",25.5502193857014,"C"
"Cleveland",34.2741311546436,"C"
"Cleveland",17.1504734226428,"C"
"Cleveland",18.0307136467936,"C"
"Cleveland",24.7871952579804,"C"
"Cleveland",25.5351242160582,"C"
"Cleveland",28.6839445775905,"C"
"Cleveland",17.6949436956789,"C"
"Cleveland",15.4913350662248,"C"
"Cleveland",24.5013803623015,"C"
"Cleveland",17.8600933188497,"C"
"Cleveland",21.6785357949101,"C"
"Cleveland",26.6401986438192,"C"
"Cleveland",22.5559744097775,"C"
"Cleveland",25.3164142629832,"C"
"Cleveland",21.692145926812,"C"
"Cleveland",24.1359774719672,"C"
"Cleveland",25.7921160933464,"C"
"Cleveland",24.3844567537672,"C"
"Cleveland",22.6424180700434,"C"
"Cleveland",26.6590443106618,"C"
"Cleveland",26.0790957622181,"C"
"Cleveland",28.1018061534633,"C"
"Cleveland",33.7454670317133,"C"
"Cleveland",39.4810130130554,"C"
"Cleveland",39.2552082775583,"C"
"Cleveland",33.7924380758403,"C"
"Cleveland",22.7864448211053,"C"
"Cleveland",38.2877691736447,"C"
"Cleveland",20.8667118439989,"C"
"Cleveland",50.9492462449506,"C"
"Cleveland",25.6104941889101,"C"
"Cleveland",13.2721097806876,"C"
"Cleveland",22.1447206846412,"C"
"Cleveland",17.9505587217717,"C"
"Cleveland",17.4746970785727,"C"
"Cleveland",25.6252035694636,"C"
"Cleveland",26.0824972674036,"C"
"Cleveland",24.6080825280552,"C"
"Cleveland",49.7463409951072,"C"
"Cleveland",25.2179487419035,"C"
"Cleveland",26.9802708619016,"C"
"Cleveland",20.5609299524523,"C"
"Cleveland",21.7472729229905,"C"
"Cleveland",26.774281801764,"D"
"Cleveland",17.6674920782875,"D"
"Cleveland",19.9707650896807,"D"
"Cleveland",22.5792652370377,"D"
"Cleveland",25.6268651598498,"D"
"Cleveland",26.2981850552442,"D"
"Cleveland",19.1713381186366,"D"
"Cleveland",19.8299162894517,"D"
"Cleveland",27.7937823184475,"D"
"Cleveland",11.877581438592,"D"
"Cleveland",7.66980143900638,"D"
"Cleveland",19.7234284002627,"D"
"Cleveland",18.4141897626411,"D"
"Cleveland",22.4308718401418,"D"
"Cleveland",19.1132684387253,"D"
"Cleveland",24.0289621276694,"D"
"Cleveland",25.7221221849913,"D"
"Cleveland",19.9937485575429,"D"
"Cleveland",18.559485574914,"D"
"Cleveland",12.4778834440485,"D"
"Cleveland",14.9174201088651,"D"
"Cleveland",20.0969920613034,"D"
"Cleveland",14.9110836709589,"D"
"Cleveland",18.1762599895044,"D"
"Cleveland",18.6028869783832,"D"
"Cleveland",47.4473369485349,"D"
"Cleveland",20.1912472144081,"D"
"Cleveland",24.7984119638454,"D"
"Denver",10.9725073761445,"D"
"Denver",27.2083871953776,"A"
"Denver",20.5237694277984,"C"
"Denver",20.6288880287187,"C"
"Denver",25.9930865244824,"B"
"Denver",31.9377575124981,"A"
"Denver",18.613985079254,"B"
"Denver",27.7667853609074,"B"
"Denver",17.2128026899221,"B"
"Denver",23.0817141572495,"A"
"Denver",11.56698784735,"C"
"Denver",15.5479904049069,"D"
"Denver",11.2346333046453,"C"
"Denver",18.2190800315484,"C"
"Denver",26.6490028085778,"B"
"Denver",39.1203368098084,"A"
"Denver",29.1705136427986,"A"
"Denver",7.50710999221078,"D"
"Denver",14.5096709322613,"C"
"Denver",41.8755444418939,"A"
"Denver",19.0739911867644,"B"
"Denver",31.8578362451318,"B"
"Denver",10.3292900793884,"C"
"Denver",23.4659681160123,"C"
"Denver",16.9753920069976,"C"
"Denver",20.8098169116049,"C"
"Denver",20.1385169062395,"C"
"Denver",7.53649247147327,"D"
"Denver",28.2154312806536,"B"
"Denver",25.3117673391771,"C"
"Denver",26.9822636751157,"B"
"Denver",14.0772268734843,"D"
"Denver",7.1930721726883,"D"
"Denver",0.56761257831331,"D"
"Denver",10.0305970299536,"D"
"Denver",7.56284755877431,"D"
"Denver",8.76651411380667,"D"
"Denver",5.18423744716018,"D"
"Denver",11.9538124622679,"D"
"Denver",10.6527547535739,"C"
"Denver",11.7474336322734,"B"
"Denver",15.9960718687552,"B"
"Denver",18.0018426781524,"C"
"Denver",8.09547793049916,"D"
"Denver",20.2385180882823,"B"
"Denver",12.019119393728,"D"
"Denver",17.5770820898649,"C"
"Denver",17.4703731748747,"C"
"Denver",13.7414514246916,"C"
"Detroit",44.9231206129253,"C"
"Detroit",22.7134405037248,"C"
"Detroit",19.8359860602459,"C"
"Detroit",35.6358617673012,"C"
"Detroit",27.882519643279,"C"
"Detroit",19.2240728583689,"D"
"Detroit",19.6142645290966,"D"
"Detroit",27.1983070972185,"D"
"Detroit",29.8186435518136,"A"
"Detroit",29.916122590679,"C"
"Detroit",37.3100848608434,"C"
"Detroit",31.9022616534656,"D"
"Detroit",25.7377911223961,"C"
"Detroit",25.5370513645689,"C"
"Detroit",37.1924744142316,"D"
"Detroit",27.0290030710134,"D"
"Detroit",33.7354362640997,"C"
"Detroit",54.6258502622745,"D"
"Detroit",15.0920841745961,"C"
"Detroit",31.8902176776763,"C"
"Detroit",20.0104948289208,"C"
"Detroit",8.05648065223245,"D"
"Detroit",13.6882195339775,"D"
"Detroit",21.359363926174,"D"
"Detroit",19.2277133435323,"C"
"Detroit",28.9899012228007,"C"
"Detroit",11.913013253934,"D"
"Detroit",13.2590754918866,"D"
"Detroit",20.0298312699674,"D"
"Detroit",23.8591023758284,"D"
"Detroit",25.3589890845553,"D"
"Detroit",20.303870102692,"D"
"Detroit",16.9067069214726,"C"
"Detroit",10.5089122781244,"C"
"Detroit",5.02740075848373,"D"
"Detroit",9.85591462993655,"D"
"Detroit",8.00007054099109,"D"
"Detroit",13.0499006748025,"D"
"Detroit",15.1916833077276,"D"
"Detroit",22.2914017822168,"C"
"Detroit",17.3161453158475,"D"
"Detroit",9.54795213829142,"D"
"Detroit",19.1967765383718,"C"
"Detroit",23.735458992148,"C"
"Detroit",19.4436742817978,"D"
"Detroit",11.423251411524,"D"
"Detroit",26.3085354220493,"C"
"Detroit",23.3248906537746,"C"
"Detroit",21.2112374887659,"C"
"Detroit",18.4641022564583,"D"
"Detroit",25.7662158958123,"D"
"Detroit",22.5012752789995,"C"
"Detroit",16.4424889266782,"D"
"Detroit",22.9796880424832,"D"
"Detroit",21.0161968375574,"D"
"Detroit",23.1686574055306,"D"
"Detroit",27.2929840150137,"C"
"Detroit",20.8232332593195,"C"
"Detroit",28.877867515616,"C"
"Detroit",21.9273320508207,"D"
"Detroit",22.259431254702,"C"
"Detroit",24.2184696644647,"C"
"Detroit",37.1069433049566,"C"
"Detroit",30.1656565757956,"C"
"Detroit",31.0706313450282,"D"
"Detroit",31.8859345265746,"D"
"Detroit",16.6067759421417,"C"
"Detroit",25.4060141336088,"C"
"Detroit",26.2303082491021,"B"
"Detroit",43.5298038218312,"D"
"Detroit",26.8893766364379,"C"
"Detroit",30.8568489520165,"D"
"Detroit",25.7235060149581,"C"
"Detroit",30.6299369790789,"D"
"Detroit",23.9301776843168,"C"
"Detroit",32.0832443552757,"C"
"Detroit",42.6114357571808,"D"
"Detroit",41.5467035533767,"B"
"Detroit",38.9559596760515,"A"
"Detroit",53.2156237847171,"C"
"Detroit",43.409819043609,"C"
"Detroit",27.7374826158404,"B"
"Detroit",35.9178449749219,"B"
"Detroit",34.866426197035,"B"
"Detroit",26.8761955935555,"B"
"Detroit",22.1703379236601,"B"
"Detroit",22.3528836287501,"A"
"Detroit",37.285111617025,"A"
"Detroit",25.1135813176063,"B"
"Detroit",14.1846798894123,"B"
"Detroit",41.2822723551589,"C"
"Detroit",51.4695808082918,"C"
"Detroit",42.9800782590472,"D"
"Detroit",23.6117158608484,"C"
"Detroit",25.6848078218823,"C"
"Detroit",25.9613993613153,"B"
"Detroit",18.4534622105421,"C"
"Detroit",22.6862782574473,"C"
"Detroit",23.1013755105052,"C"
"Detroit",32.9194604960335,"C"
"Detroit",29.7740938802956,"C"
"Detroit",31.1734522779217,"C"
"Detroit",18.1132868526068,"C"
"Detroit",25.8347192360137,"C"
"Detroit",14.4865482040938,"C"
"Detroit",21.6467338469155,"D"
"Detroit",27.2869435241504,"C"
"Detroit",5.74470965535049,"D"
"Detroit",31.5709336792071,"C"
"Detroit",46.4694376142544,"A"
"Detroit",38.0139200852191,"B"
"Detroit",4.0055220867937,"B"
"Detroit",25.3831300422517,"C"
"Detroit",26.8162216746125,"C"
"Detroit",32.15263491754,"B"
"Detroit",26.8793147959355,"B"
"Detroit",31.3549333236825,"B"
"Detroit",31.4630067980432,"C"
"Detroit",32.766526193173,"C"
"Detroit",31.2789123238514,"C"
"Detroit",30.7382491641882,"C"
"Detroit",30.569086214078,"C"
"Detroit",31.1796612260143,"A"
"Detroit",29.9054911764688,"B"
"Detroit",24.6081512827634,"C"
"Detroit",31.2546262818823,"C"
"Detroit",19.3660063676866,"C"
"Detroit",33.6086186405964,"C"
"Elmira",44.1542604126597,"A"
"Elmira",20.8058265084802,"B"
"Elmira",23.2833595019594,"B"
"Elmira",36.2564613564178,"B"
"Elmira",35.2572561916299,"B"
"Elmira",17.7052241038837,"B"
"Elmira",50.1996724827956,"C"
"Elmira",24.3366778149387,"C"
"Elmira",25.2403158040537,"C"
"Elmira",19.8810720187243,"C"
"Elmira",15.1078280352892,"C"
"Elmira",21.8732553766025,"C"
"Elmira",46.4553034844757,"C"
"Elmira",21.8650614119994,"C"
"Elmira",7.89578385156071,"C"
"Elmira",22.8471747320722,"C"
"Elmira",13.1791457461994,"D"
"Elmira",12.5800203598101,"D"
"Elmira",27.5106478267551,"D"
"Elmira",43.4111301979641,"D"
"Elmira",39.9977152141352,"D"
"Elmira",16.9313553045732,"D"
"Elmira",21.9310088770378,"D"
"Elmira",20.9477343925107,"D"
"Erie",55.3712168673767,"A"
"Erie",43.1685393258427,"A"
"Erie",48.7545308799267,"A"
"Erie",60.3386868942542,"A"
"Erie",38.2184223672337,"B"
"Erie",29.1125900034384,"B"
"Erie",40.5324542570859,"B"
"Erie",24.1485942690469,"B"
"Erie",49.6996417066597,"B"
"Erie",27.1159225332565,"B"
"Erie",31.5471975038745,"B"
"Erie",21.6233424013209,"B"
"Erie",32.109494358821,"B"
"Erie",46.9814073184274,"B"
"Erie",28.8831441116881,"B"
"Erie",28.8900811904781,"B"
"Erie",36.7124810432823,"B"
"Erie",25.731765129937,"B"
"Erie",21.7690932592987,"B"
"Erie",50.5912648044489,"B"
"Erie",25.1374724001524,"B"
"Erie",20.6236549196314,"C"
"Erie",25.8201194318412,"C"
"Erie",18.8997433886467,"C"
"Erie",27.5547697919976,"C"
"Erie",30.1433853763244,"C"
"Erie",25.3155043074127,"C"
"Erie",32.3328226370841,"C"
"Erie",28.2374898963921,"C"
"Erie",39.2498012686185,"C"
"Erie",31.6735658853411,"C"
"Erie",63.1019417137468,"C"
"Erie",20.87462865945,"C"
"Erie",21.4721188755381,"C"
"Erie",22.5847035510254,"C"
"Erie",26.3878699300031,"C"
"Erie",20.7564702570322,"C"
"Erie",30.0571522075956,"C"
"Erie",16.1347258103317,"C"
"Erie",17.4290396195008,"C"
"Erie",4.13080210714641,"D"
"Erie",32.4309494018178,"D"
"Erie",14.0346967531754,"D"
"Erie",27.2040763398374,"D"
"Erie",15.3837568648278,"D"
"Erie",25.2206439518372,"D"
"Erie",31.9237131331359,"D"
"Gary",37.5274445089735,"A"
"Gary",28.7021387442268,"A"
"Gary",18.0145121176467,"A"
"Gary",18.1478839358296,"A"
"Gary",24.953500483595,"A"
"Gary",34.9345770790915,"A"
"Gary",30.0334434239406,"A"
"Gary",22.6187134913256,"B"
"Gary",24.7611286370206,"B"
"Gary",34.0208457544042,"B"
"Gary",59.5897865813723,"B"
"Gary",32.664829095875,"B"
"Gary",23.0205343641021,"B"
"Gary",22.878197204526,"B"
"Gary",21.6934976436395,"B"
"Gary",23.4290627261537,"B"
"Gary",25.6604870956016,"B"
"Gary",40.1689040761533,"B"
"Gary",46.9495749197526,"B"
"Gary",27.7833632032172,"B"
"Gary",20.1080381729666,"C"
"Gary",28.0941284672079,"C"
"Gary",34.5705545591721,"C"
"Gary",25.8244654010473,"C"
"Gary",20.0021908037968,"C"
"Gary",38.2618332452525,"C"
"Gary",36.1778440489444,"C"
"Gary",49.5244909020519,"C"
"Gary",27.6063540725993,"C"
"Gary",15.4967646332428,"C"
"Gary",17.5393751246048,"C"
"Gary",13.3523396794059,"C"
"Gary",33.9481960022749,"C"
"Gary",34.4380123429019,"C"
"Gary",26.9628613861856,"C"
"Gary",12.2750337701239,"C"
"Gary",8.62456268641392,"C"
"Gary",15.6774385418399,"C"
"Gary",19.1338741327353,"C"
"Gary",20.7313387393396,"C"
"Gary",18.0111471758133,"C"
"Gary",19.5997497426197,"C"
"Gary",11.8364747327986,"D"
"Gary",34.3928555286923,"D"
"Gary",32.6028140488317,"D"
"Gary",10.5405811025581,"D"
"Gary",10.5255460040148,"D"
"Gary",11.5453794870409,"D"
"Gary",13.2936065503457,"D"
"Gary",17.1347965598409,"D"
"Gary",40.4552804450423,"D"
"Gary",35.0869336947241,"D"
"Gary",21.7983125446509,"D"
"Gary",34.5802570412907,"C"
"Gary",23.9443640621086,"D"
"Gary",44.4094988749571,"D"
"Gary",24.8809487391273,"D"
"Holyoke**",48.2282135224,"A"
"Holyoke**",45.6562439852321,"A"
"Holyoke**",35.9069945826741,"B"
"Holyoke**",44.9367711327887,"B"
"Holyoke**",25.755514819537,"B"
"Holyoke**",32.7932183063016,"B"
"Holyoke**",24.5466190537897,"B"
"Holyoke**",26.1058718539333,"B"
"Holyoke**",28.0279877754544,"B"
"Holyoke**",37.7516400138317,"C"
"Holyoke**",44.1202818685295,"C"
"Holyoke**",18.8026056181888,"C"
"Holyoke**",12.6155135948783,"C"
"Holyoke**",21.5554134487678,"C"
"Holyoke**",41.1907908365538,"C"
"Holyoke**",24.964332026036,"C"
"Holyoke**",40.0486356696171,"C"
"Holyoke**",41.2765500637898,"C"
"Holyoke**",36.6327495141707,"C"
"Holyoke**",16.8537077083038,"D"
"Holyoke**",13.8691485947458,"D"
"Holyoke**",12.6033360336531,"D"
"Holyoke**",26.7963103783292,"D"
"Holyoke**",40.5443277997351,"D"
"Holyoke**",11.4852445862606,"D"
"Holyoke**",16.0765711556382,"D"
"Indianapolis",53.2867783937091,"A"
"Indianapolis",64.354222989478,"A"
"Indianapolis",73.4145988181512,"A"
"Indianapolis",62.483098749512,"A"
"Indianapolis",40.9961027502188,"A"
"Indianapolis",37.2372661151249,"B"
"Indianapolis",34.6231000651398,"B"
"Indianapolis",37.5096723535656,"B"
"Indianapolis",29.9999672393409,"B"
"Indianapolis",22.5416449408364,"B"
"Indianapolis",76.5062821759946,"B"
"Indianapolis",25.4259093875854,"B"
"Indianapolis",65.2815885556486,"B"
"Indianapolis",48.9459046172891,"B"
"Indianapolis",57.2723738266343,"B"
"Indianapolis",47.368091926737,"B"
"Indianapolis",29.4385308983809,"B"
"Indianapolis",37.6130394039552,"B"
"Indianapolis",35.8293802684153,"B"
"Indianapolis",33.5463130293348,"B"
"Indianapolis",29.9035769476929,"B"
"Indianapolis",43.2481709934538,"B"
"Indianapolis",42.8452264355668,"C"
"Indianapolis",28.8858342546147,"C"
"Indianapolis",41.0203041566232,"C"
"Indianapolis",33.4914372152882,"C"
"Indianapolis",31.9472199034315,"C"
"Indianapolis",23.6858560607134,"C"
"Indianapolis",29.3000057167177,"C"
"Indianapolis",27.3831855937528,"C"
"Indianapolis",20.810001156505,"C"
"Indianapolis",21.9183036667707,"C"
"Indianapolis",31.9699856266625,"C"
"Indianapolis",34.6277978496047,"C"
"Indianapolis",36.3187807975419,"C"
"Indianapolis",21.5989660757645,"C"
"Indianapolis",28.4967811738577,"C"
"Indianapolis",39.8886171125032,"C"
"Indianapolis",29.3717897486726,"C"
"Indianapolis",32.6879661250601,"C"
"Indianapolis",26.4042974578068,"C"
"Indianapolis",42.4171572091238,"C"
"Indianapolis",42.7474367156004,"C"
"Indianapolis",36.6976719544097,"C"
"Indianapolis",46.0936177963986,"C"
"Indianapolis",28.916193642024,"C"
"Indianapolis",64.2764212966999,"D"
"Indianapolis",20.9266110804338,"D"
"Indianapolis",16.4372252241612,"D"
"Indianapolis",24.8433467496448,"D"
"Indianapolis",34.8779088857473,"D"
"Indianapolis",22.7439257791941,"D"
"Indianapolis",35.7846902874239,"D"
"Indianapolis",26.7888206716779,"D"
"Indianapolis",20.4334923884637,"D"
"Indianapolis",16.8292535224694,"D"
"Indianapolis",17.5134284498414,"D"
"Indianapolis",37.7010641292095,"D"
"Indianapolis",19.8930244084777,"D"
"Indianapolis",12.3654370288461,"D"
"Indianapolis",22.8590120420677,"D"
"Indianapolis",30.9060016103719,"D"
"Indianapolis",33.3323013831403,"D"
"Indianapolis",15.4812500846558,"D"
"Indianapolis",26.2966989961272,"D"
"Indianapolis",29.293649808707,"D"
"Indianapolis",58.4079136639669,"D"
"Indianapolis",30.5925792165075,"D"
"Indianapolis",38.9986155347822,"D"
"Indianapolis",32.6176145633953,"D"
"Indianapolis",23.5452009363246,"D"
"Indianapolis",23.4241693623522,"D"
"Indianapolis",12.5997626863574,"D"
"Johnstown",51.7435022029509,"B"
"Johnstown",55.820102454883,"B"
"Johnstown",50.2806552378637,"B"
"Johnstown",28.7957125372156,"B"
"Johnstown",27.2817544275373,"B"
"Johnstown",39.2781711668649,"B"
"Johnstown",31.2703809280287,"C"
"Johnstown",51.6374603251815,"C"
"Johnstown",24.6524548763277,"C"
"Johnstown",19.7552868635291,"C"
"Johnstown",12.7032230462065,"C"
"Johnstown",52.0598939183297,"C"
"Johnstown",69.0889413876387,"C"
"Johnstown",20.9383776153857,"C"
"Johnstown",52.8251513980157,"C"
"Johnstown",9.81626941133983,"C"
"Johnstown",16.8051693418919,"C"
"Johnstown",17.2415910038719,"C"
"Johnstown",43.7567417383061,"C"
"Johnstown",39.2863164576422,"C"
"Johnstown",34.6704094417123,"C"
"Johnstown",78.1408460388126,"D"
"Johnstown",48.6682514824343,"D"
"Johnstown",36.0026395422702,"D"
"Johnstown",35.61944050535,"D"
"Johnstown",24.9192444345228,"D"
"Johnstown",69.4469386485069,"D"
"Johnstown",29.0583447095715,"D"
"Johnstown",47.986970437763,"D"
"Johnstown",27.6858705239019,"D"
"Johnstown",39.6278874569395,"D"
"Johnstown",3.20477815699659,"D"
"Johnstown",53.3052695676922,"D"
"Johnstown",59.4628091896128,"D"
"Johnstown",13.9269760143857,"D"
"Joliet",31.1399732637652,"A"
"Joliet",27.1542829556059,"B"
"Joliet",27.7525214480342,"B"
"Joliet",22.6767114890619,"B"
"Joliet",23.8616743614829,"B"
"Joliet",28.0823741305737,"B"
"Joliet",36.639103246627,"B"
"Joliet",28.520834127559,"B"
"Joliet",33.0617133195566,"B"
"Joliet",22.1671259979206,"C"
"Joliet",20.9327431327807,"C"
"Joliet",29.3685297512127,"C"
"Joliet",26.871933747491,"C"
"Joliet",32.3201289215269,"C"
"Joliet",18.2185200150575,"C"
"Joliet",22.5491307304654,"C"
"Joliet",26.7643113929716,"C"
"Joliet",29.7753110157286,"C"
"Joliet",17.5830664130686,"C"
"Joliet",31.647132182419,"C"
"Joliet",38.5886334524672,"C"
"Joliet",19.7860221058711,"C"
"Joliet",16.0871019812864,"C"
"Joliet",31.4831852125141,"D"
"Joliet",19.3662164124135,"D"
"Joliet",12.0459119282328,"D"
"Joliet",33.9649681528662,"D"
"Joliet",25.6707491389599,"D"
"Joliet",36.9619437611555,"D"
"Joliet",35.1151039055878,"D"
"Joliet",35.9280801401391,"D"
"Joliet",23.0886864432501,"D"
"Los Angeles",40.1879389734284,"A"
"Los Angeles",35.523023542908,"A"
"Los Angeles",32.1631181436041,"A"
"Los Angeles",55.7010860739387,"A"
"Los Angeles",49.3484766462822,"A"
"Los Angeles",21.3771719417305,"A"
"Los Angeles",31.777296437483,"A"
"Los Angeles",37.788306334317,"A"
"Los Angeles",46.5902292240629,"A"
"Los Angeles",38.4314444757058,"A"
"Los Angeles",28.1490253332252,"A"
"Los Angeles",47.0364136783953,"A"
"Los Angeles",26.4216099901022,"A"
"Los Angeles",53.0100815418829,"A"
"Los Angeles",39.2480928527611,"A"
"Los Angeles",20.1221185109948,"A"
"Los Angeles",48.374950673039,"A"
"Los Angeles",33.6294317705341,"A"
"Los Angeles",28.6181202271277,"A"
"Los Angeles",38.5527747837515,"A"
"Los Angeles",43.8090104983298,"A"
"Los Angeles",42.1219122843348,"A"
"Los Angeles",65.7866152235213,"A"
